"BUR24" "BUR6" "BURU" "FB24" "FB6" "FBU" "OVD24" "OVD6" "OVDU" "PO24" "PO6" "POU" "SR24" "SR6" "SRU" "ST24" "ST6" "STU" "WF"
"FBgn0040890" 3.10522611616449 3.19820760903799 2.98491691595089 2.69342622422852 3.37870145062963 3.41422080348973 3.14673094495398 3.36790487831756 3.10940386085769 4.35074572859331 4.81330316139704 4.17621584414359 3.4659343485586 3.53742473525999 3.57481738973349 3.98239968009165 4.25010137296856 4.08936151569114 3.16905285279963
"FBgn0040899" 4.78286975211069 5.06790249448639 4.3828019801802 6.07864124653462 5.75936866800898 5.73969880115993 4.04045321094898 4.2960255841561 3.72679564315071 3.59380155041865 4.16403021386017 3.49062981781808 4.64016236876556 4.44469992106104 4.60088337128929 3.95519037494266 3.83766619966316 3.72442505225379 4.39186185327471
"FBgn0262954" 6.22217185104884 6.48668866358288 5.97393475751798 5.93864552334125 5.33177395421342 5.4014855361074 5.61001488304399 6.03731225568216 5.19378772935996 5.31904187295444 5.15713296217445 4.95980408590868 6.05275936351235 6.0390617640873 5.58897670208238 5.14357597245618 5.13011550091536 4.70722999516614 2.58588455154529
"FBgn0262955" 3.93692882031935 4.23737803124185 4.25382351178139 3.93864290909886 4.2554591184927 2.94000019138452 4.2788783628789 4.34229768034746 4.77095623878348 4.82526100156839 4.88807840038178 4.84104955020386 4.39451744654662 4.39592140622196 4.32574729084514 5.19947937014464 5.05783258992298 4.7595636788211 5.28479105045268
"FBgn0262952" 12.0227999029858 12.0151875331033 11.002956509435 14.0450409753013 13.5573647706613 13.3439978505445 10.1606131840126 10.2688242479036 9.49179013356615 8.4888862557215 9.18541113139249 9.06733062340193 9.8941345503762 9.37822796147809 9.29822220110541 9.71541313146018 9.46188043121884 9.51020220499074 9.03290280572994
"FBgn0027081" 5.87994215515279 7.10427377075479 5.92949204134738 7.18663323278586 7.43720146845338 7.16680012652358 5.44243059903719 6.23759947141968 5.73098331451077 6.25280915276076 6.69577421528395 6.35560626640306 5.60377564836595 6.28816429120925 5.64076146696263 6.18387014690539 6.45495365885658 6.45798084631336 7.77508140537355
"FBgn0027080" 5.09101649294951 5.68320753589009 4.94794701372761 7.05495974123443 7.03053601488868 6.69892909807615 4.85462656437764 5.29900387501893 4.78487102679949 5.7306182021259 5.78282002496288 5.67221936425067 4.9485443527375 5.0737376557479 4.75970103061522 5.06909272392632 5.24734827651751 5.22673733937667 6.38404932256809
"FBgn0027083" 2.17404870768063 2.28948143368202 2.25200441452046 3.16731045302244 3.3367017707794 3.47547059055543 1.79317630675016 2.08426383179172 2.1537674385445 2.05698931716205 2.16309986948791 2.27119543784246 2.24199670261595 2.15458707777582 2.12018534553425 2.03691160242595 2.18078219824576 2.34821438190634 4.61194749725656
"FBgn0027082" 2.25476425820574 2.15372607340903 2.45630931386782 1.44208644971281 1.87909536209089 2.20110226198234 2.09161711947719 2.08984111675023 2.36916997104939 1.54717272484791 1.94104548634834 1.74224485442891 1.90448642765251 1.96114540120964 1.96107409144427 2.17714473010381 2.02060243168656 2.21548697868369 2.961068445324
"FBgn0016970" 3.29798285380552 3.80887349154431 2.87179053749571 4.43376865882191 4.23457992960627 3.54358489062379 2.35147827420059 2.95375050540997 2.25371620658735 2.47546826757667 2.61210066914724 2.21485673554034 3.25876883150509 3.71292521693971 3.05239821769484 2.36660950861346 2.59984365717327 2.12802788729147 4.67539360005742
"FBgn0027084" 4.37156710952691 5.29754463499488 4.20382112294739 5.98621683864546 5.99760463300411 5.64894007420759 4.48697013254021 5.01586296849326 4.58466235913932 5.24941150131952 5.41209341621023 5.34107911393396 4.75428473180424 5.00476245146601 4.45545266650932 5.33444232970218 5.43264614975304 5.38947490399193 6.64703406446727
"FBgn0027087" 6.36106736845094 7.19762272475914 6.00023028316938 7.89182543146293 7.77457381558992 7.55597266048118 5.47127781691115 6.17903725326072 5.54765060885525 5.85862413647995 6.26561958706859 5.75105413852949 5.88163860358642 6.15956524604523 5.56435531875455 6.14158932959615 6.41496454212401 6.12294031428649 7.66459172040055
"FBgn0027086" 4.51574291669529 4.9074746453051 4.65925718038622 3.47628754319224 5.60323703619968 4.15443550567551 5.11580338828416 5.29179818788966 5.2594055568763 6.1012351758539 5.89718301392007 6.0071061592596 4.89225542442018 5.17040455211714 4.91347661449426 5.90435987438807 5.69896211119429 5.92727796511083 5.57019706311784
"FBgn0027088" 3.92312469139339 4.68213481643189 3.95172537769283 4.74031910898813 5.55693292369356 4.59360064051659 3.9559018777662 4.6245078838388 4.22161992675212 5.74070691824249 5.96189456516261 5.60236623913458 4.2243383181727 4.71689194079714 4.32274690937904 5.72689653451004 5.76195720972748 5.82630760649645 5.60291042503304
"FBgn0034368" 5.78474966548706 5.39819608405894 5.61164516008837 5.26185024903647 5.83311467695072 6.22006410715916 5.85000798070307 5.77936452042434 5.67586472423333 6.11648199847694 5.9227632615733 5.98133341225068 5.68082307396209 5.49979910867264 5.75137899996918 6.12514425666985 6.0457473958211 6.21013566895459 5.13931496871132
"FBgn0266446" 10.4249846587393 9.78449958378585 9.86560203038502 2.04334254342777 2.66892258826515 2.88295762572505 9.2433625022231 8.75074928305232 8.94677397135267 5.9955654029037 5.92598137157177 5.71850030974798 8.25478098643317 8.02996125447222 8.28696108712368 5.524885121741 5.02845776866986 4.74864008802427 3.69800596794744
"FBgn0040091" 1.08829073654929 1.19791543178685 1.18173957512988 2.74066363505651 3.42059421331916 2.24990069137116 1.61259430620676 2.12959142094983 1.60658541301521 1.07072546942203 1.53900459609001 1.05992285988296 3.15297262501682 3.29953871416207 3.15341266745016 0.923938347970255 0.912363566839833 0.557814897130133 1.21229220588371
"FBgn0034361" 4.46335868571026 4.54522754145478 4.02553917983856 6.09193155051553 5.86157839069112 6.04572971663658 3.65417159949221 3.73052880409323 3.28879484896152 2.87432170897104 3.3292865261265 3.0781838209449 3.71333377690756 3.51286576880448 3.34114783540745 3.30801612088478 3.30225016930571 3.18844088381749 4.57213702082884
"FBgn0034362" 3.90266996430087 4.29684920840778 3.79504255028887 3.87450350939467 4.07107852917025 4.73480530349018 3.94618666293247 4.46289531716869 3.750099470788 2.57418102252477 2.70508872630146 2.63711978389422 3.14043965798403 3.32979752953298 2.97067257810922 2.87260530003908 2.90651160474493 2.80648211809339 3.30502049155638
"FBgn0034365" 4.07393291337393 4.1450296148617 4.05263297794752 5.39818575850843 4.6447527618585 4.79835322024704 4.01579339917683 4.19924499952896 3.94668385065515 3.70195000031184 3.85681236463233 3.80345890664393 4.33475819701686 4.36464306659404 4.35634201951733 4.18446099234692 3.78800102241574 4.14546994332046 3.75250054960221
"FBgn0015296" 4.07861555009643 4.19175427841185 3.99806593765945 2.08874272390209 2.81862257117157 2.97575355206897 4.01286218556788 4.18669259835614 3.96750211630271 3.62708426685024 3.81232961678011 3.6866220986663 4.47002225264549 4.47973266565547 4.37795568913332 3.76844172675924 3.77435000792851 3.67804888703841 4.4837207704693
"FBgn0038536" 4.28902327712353 4.42268150980584 4.19423574863117 2.46156468604063 2.74942014048787 2.66503600136227 3.80222342098839 3.85320916404106 3.57889027521792 3.4223660693052 3.87177456225323 3.7071315084421 3.96142342516587 4.13074036835553 3.81548118355902 3.26046080755077 3.74139808098846 3.33818309825063 2.36904802465859
"FBgn0037541" 4.8373046273778 5.17096892398364 5.11592344226155 3.2977214571465 4.63064294492083 3.44673567943431 5.4487394466174 5.02584439875637 5.47912649341258 4.76749197577036 4.68096492610293 4.8193653433234 5.22533723993403 5.75171571544367 5.3557529785199 4.88184574870921 4.93546414823617 4.69482243214053 4.89047460956138
"FBgn0030262" 3.68036325604698 3.91040230650376 2.94558692012146 10.980174117169 10.1351461200896 9.92958814145148 3.67038423664246 4.10157406259819 2.89537709943101 4.40795895363283 4.88916720940966 4.20020889955791 4.92463033677177 4.7000657998089 4.31172402607889 4.24058901482186 3.80544362157214 3.72224795161873 4.12827848088108
"FBgn0037544" 3.98332537476228 3.47293967854585 3.79843156041185 3.27786639825345 2.87122194548962 3.85914608311223 3.53569604208765 3.7332039791745 3.5406087948139 2.91297811027907 2.69531672331493 1.91420207568826 3.12064714556354 2.80312239248909 3.09297083620484 2.82306728513443 3.07646476514684 2.34323490217109 2.19999276924975
"FBgn0037547" 0.661067197128252 0.517201001233801 0.6767662596632 0.157939294497909 0.766110493473818 0.147622447081143 1.48654705899598 1.61744413405434 1.65217105506582 1.35765858102559 1.08746468576031 0.256246499936334 0.887146556142783 0.637873642473428 0.279784075887008 1.04373880355957 0.748730230364265 0.208752673201407 4.97224871814016
"FBgn0030266" 3.09214778127384 2.76431989414861 3.4111322667253 1.84383248406439 2.51096933063912 2.34289316136708 3.79589155120563 2.90464198977395 3.80157598826221 3.99638913793295 3.63688618025577 3.75405889622128 3.2164346335071 3.45036114460644 3.36398454215256 3.85601288042958 3.99141162009063 3.87301693508327 5.18416241061815
"FBgn0030269" 3.90268680417938 3.7302632152792 3.90039778038506 2.75160579845503 2.85988933856503 3.13912732793484 4.23764662646206 3.89178540180335 4.22931373231039 3.84364879952765 3.45956721389458 3.64579506409819 3.67166044021327 3.62715236511651 3.82760632792333 3.79723234668098 3.84297598734348 3.85612959560826 4.04188170698634
"FBgn0030268" 4.30984417338785 4.47270154840852 4.17868638199676 2.77910753675628 2.86885448477019 2.36375419285137 4.48319832395463 3.66769511048613 4.33916135381694 4.14059737306031 3.76954320638716 3.94444047719932 4.1535184352395 3.96318037506457 3.83131238478293 4.25445711952234 4.05693618216806 3.81247492240348 6.81413703913304
"FBgn0050273" 0.26276982618525 0.745848668902284 0.300028838000266 0.16691146755022 0.164775665345873 0.911439622791266 1.3713770679491 1.45928617848659 1.12952256147806 1.58917302678969 0.99674862441968 1.07016265592239 0.683267513905429 0.972287673910071 0.756629829723012 0.957861153883601 1.17443813451126 1.16563196533975 0.025955871721937
"FBgn0036147" 3.58773911314369 3.34347853598069 3.37776856794855 5.18061658922062 6.81083624621517 6.42022981011224 4.12846709827939 4.23618626911381 4.00627411594634 3.76161794864016 4.25049306019142 4.05433638949393 6.01679252328779 6.01480531953956 5.97737807469931 3.64716609840482 3.6777629241645 3.72708415578939 4.10030298566382
"FBgn0036144" 1.93451947312891 1.76423281572495 2.20702368213742 0.8596848018259 0.676552626861672 1.01495474801134 2.65613300639751 2.56190703447166 2.64787385257352 1.56224423876573 2.01994344379283 1.68149463941087 4.98969603311715 4.75398923418285 5.33903036340369 5.24732807021324 5.44606482999505 5.14103388898218 5.23405156045081
"FBgn0033465" 5.10432791399557 4.99922094945225 5.02448610689769 8.15289778809809 7.87676346798851 8.29978990307476 4.82133392554298 4.86284570290517 5.05226581176354 5.13863374531362 5.43689645113729 5.34434171204143 4.97045832954033 5.09167461085744 5.12267626943464 4.90798744283857 5.0576016832976 5.22165403326068 5.95558411842271
"FBgn0036142" 2.57167705145596 2.47204564043823 2.31454675789845 2.36632658538029 2.36557486306288 2.40239452032233 2.21973051796012 2.11279112674687 2.10859201314811 3.17821841798383 3.16355176641901 3.11820563452167 2.04033014821365 2.50077001401085 2.30660695705174 2.69731083494621 2.82640368039116 2.71129027934797 2.7430114954487
"FBgn0033463" 4.67761247730054 4.17185174186952 4.82774889684515 2.7016473968947 3.59065179578113 2.91094685588888 5.31601816236941 4.3793156886186 5.1131948336851 5.30824710677866 4.78695180451431 5.15942697389698 4.59750530209867 4.49222781323358 4.37213515880193 4.77934076176563 4.58928470265547 4.59648024259564 4.81967231956062
"FBgn0033460" 4.21809063964136 4.02750178249693 4.43502858596763 2.66105286783218 4.14008766154284 2.40703083088626 5.18060894443467 4.55305017474184 4.98368099066288 5.93612143907662 5.41713761206767 5.65091807398408 4.77616769430873 5.07932130792306 4.9760717219652 5.22567352546149 5.46947540791402 4.95780115677881 4.1917024810907
"FBgn0033468" 3.56899690295762 3.68595822565218 3.49012643316135 1.92950803358593 3.66617125500835 2.66963746633537 4.03276816753692 4.22334310148334 3.97897416345863 5.99495969872254 6.02552741663761 5.7364067274932 4.28459106659461 4.76892793094541 4.53381065952852 5.01691712574477 5.67369113465615 5.43873306398975 3.58604117624449
"FBgn0040279" 1.7709317899699 1.361101000055 1.89144551221601 0 0 0 0.547667993651984 0.190166107763602 0.441776615439896 0.165643604399059 0 0 4.22626680644011 3.59848215410851 4.53361331664666 0 0 0 0
"FBgn0015075" 3.76868417083087 4.00412896417419 3.74564308690392 4.51590421074702 4.45090998874653 4.5818718374795 3.1155186963682 3.51917187326241 3.65894741772925 3.94689214952528 4.25262013181953 3.97991041202108 3.66186475903136 3.84788382774626 3.6484917928357 4.20617620849392 4.30289925365054 4.34870603663652 5.81991787265803
"FBgn0010551" 6.82577152113307 7.17180390655307 6.76222754286039 8.25314203638512 7.88023051934038 8.28868760719622 6.60552210107196 6.8700747019257 6.80217883521966 5.82833442843631 6.25451434755025 6.21128679478559 6.40164015399694 6.51841069184362 6.42295207724721 6.27155272958069 6.03631197396209 6.4570537368147 8.06491018582913
"FBgn0040273" 4.03006532580457 4.24575944401737 4.37689001938302 3.04522441055732 4.08469505163303 3.70788214419638 4.32674412815461 4.10229097992234 4.48495920570521 5.2817166977085 5.22696421679876 5.10363444681009 4.37222861682895 4.51034983340669 4.57873665237066 5.33695581586986 5.37359122878857 5.45185631678991 5.61058424278651
"FBgn0026428" 4.3877893486774 4.52665433275215 4.46538083708557 9.87327838249437 9.34440930848414 9.76872648812114 4.42466863501243 4.81585955527068 4.90495019150669 5.61013657298214 5.79781967774175 6.07097241309619 5.20111692477233 5.28652362046467 5.46931594928602 5.2394600367119 5.40366198689704 5.77128401329311 7.01117922806608
"FBgn0038291" 0.513184524450818 0.222122005881201 1.1049841127501 3.09064512108391 3.14337969608706 3.13154109701645 1.41936932070603 1.8562223954382 2.00491724659273 2.78505870897864 2.25186277046104 3.45532634788981 2.21752573989982 1.58698294990933 2.26225883091197 1.49118470016022 1.27938431150469 1.906500225154 0.600539820865371
"FBgn0038294" 11.2400756253959 10.8224277637794 11.3328941516067 4.27403745207043 4.84397759054433 4.72651367293277 10.2357940691078 9.94685549903639 9.96683250347889 7.6795554660116 7.06161486868938 7.32006505730391 10.0362514888153 9.80510819082044 9.73256181289991 7.30399468840915 6.96900790574468 7.01022529062669 7.49036395421214
"FBgn0038299" 1.72119967093735 1.96532194875105 1.64066267349113 5.71918822264831 7.09212621574525 6.25475981788045 2.18759605223385 3.14830370806417 2.25985071928539 3.32398012158057 4.08857166360545 3.48497551075565 3.35433270371478 3.70895830534535 3.08655140286901 2.96492238584743 3.25519135627328 3.29197072480671 1.36021061052823
"FBgn0267698" 4.78528541491958 4.63924153502533 4.9461484339693 2.61713879653943 3.48548026918834 2.98876676547947 4.90290916279982 4.3513420970103 4.50768519111204 4.95669825928345 4.63019880540549 5.0872269703779 4.87944531234792 4.76470202821608 5.02412712067482 4.90460791825799 4.86106502487 5.24280971197827 5.55862372512336
"FBgn0023143" 6.59971903560725 6.78568051759913 6.68115172345968 5.96779546992202 6.40682196744146 6.28730419514379 6.53823392170268 6.43982665121858 6.61248454456286 6.96824688399585 6.91868301865018 7.03699534236869 6.69638053713688 6.85594079619897 6.75393428148915 7.1557942302602 7.27416735715181 7.23986839064132 8.91026527155986
"FBgn0026427" 1.44877506489715 1.52834779402824 1.62101194216609 0.877891248325609 0.787391107369506 0.71216916470561 3.346887204487 1.61754452880585 2.17641337307708 2.49974409409116 1.79532159811593 2.03894019428616 1.69094719933077 1.76722648691342 1.79401575434901 2.15430872342387 1.61126461183885 1.76577565859309 2.53990804165189
"FBgn0030243" 3.61598978447768 3.25297109906535 3.64500831249285 2.57458284110441 2.94218087047468 2.6109465860757 4.13990308159588 3.07151171658776 4.00649381868323 3.94820956982886 3.46679588041266 3.85431985923094 3.51195291157803 3.3965191547526 3.65125833646599 4.09957562886288 3.9339076930951 4.04186569830981 5.73617335304463
"FBgn0058178" 7.06117609247462 6.31468110908381 6.34866398288328 6.09294199107708 4.69979156406188 4.98171297234394 6.736494445852 6.0709319403043 5.83702094553561 5.60822518316546 5.00743158207014 5.17649235907936 6.59718508098548 5.86442831709851 6.00341486291909 5.72579747945139 4.95423641683055 4.97253555426886 3.04931419404663
"FBgn0051957" 3.68852153900665 4.36278091325744 3.07741006405824 4.88632619724276 4.31364329093017 4.04282991354777 2.88591134272182 3.85663364830103 2.83209243508024 2.87644250022841 2.95365768627765 2.67449061238844 3.43669827858436 3.22103023124485 2.57166957110113 2.86667718680577 3.21108480361243 2.7865212767949 3.93142041827201
"FBgn0051955" 3.26473952603049 4.58774318331609 3.25777753371976 5.86678760108024 5.94087583931435 5.67792204760894 2.91536008900288 4.0794268767233 2.43745109957641 2.81793179738632 3.35950319456847 3.0399277620761 3.81608254997575 4.12478645658854 3.56923394022316 3.63016071972364 4.3509096450181 3.29343604446459 1.91219030512017
"FBgn0267347" 1.12433069075906 1.67935790103159 1.57356284358675 4.19360389652392 4.94798893418588 5.29085143708355 1.5829282484708 2.58468410362173 2.61024019166311 2.24867513869872 2.45286542700038 2.31355432033904 4.21042823082287 4.44824073633045 4.24975566126592 1.77727396726551 1.95170945136588 1.97395700444629 4.48959080562356
"FBgn0032161" 1.87982620274093 1.51138288834437 1.89723152946595 1.80035372039444 2.79918646900525 3.25410089760316 2.00463547285333 1.88496186430648 2.16788882093829 2.28454285775322 2.46388002161328 2.465567122523 1.8905815574224 1.99411539259695 2.18839444736828 2.06606439702513 2.25382193185799 2.26132779794546 2.14653134387229
"FBgn0020545" 6.50504952231116 7.05761740884172 6.13057978570907 7.66348735775264 7.68156842769718 6.71473582585581 5.33808278157811 5.83192537020172 5.31475933474463 4.55687604133827 4.92350422684098 4.07854177647085 4.59734757902057 4.98494684936145 4.33693156272608 4.83984025911045 4.91219021305943 4.52006925247524 5.82288646265947
"FBgn0030847" 5.66456290165186 5.68259072448492 5.78715974639407 0.52579234188377 1.05908205217169 1.07364735342392 5.91803971909163 6.16374012754793 5.91366713049912 6.91966369915721 6.34974551331051 7.37527537360001 4.91824676978111 5.44677134785005 5.14679410896367 6.73272264981123 6.98023166435288 6.88883866916059 1.99761175915399
"FBgn0029006" 4.2868669152576 3.88970089094122 4.47347690291844 2.40783096600215 3.50774879294516 2.81050142272247 4.46531925347532 3.73755962424339 4.47449828740512 4.54851771675312 4.21011693689109 4.61626978389906 4.39174811380506 4.38035407623052 4.60197924348774 4.51257645398819 4.44108791919443 4.55188632198378 4.88412453509259
"FBgn0029762" 6.90901647660179 6.9157076604754 7.1729799887128 0 0.343203357877866 0.402347089754391 4.97104663016605 5.32031496711078 4.53119684955395 6.16310674733625 6.0863448068375 6.26004671861192 6.83390361388581 6.90685934438622 6.97936278704289 3.75427897207195 4.52804352728771 3.51390313986765 2.32158407532901
"FBgn0032514" 4.40532744664894 4.5492818063845 4.28366388337696 2.40345138306881 3.26477649082082 3.18653642876598 4.2150137998929 4.60783107163988 4.20795458347689 5.83172743050775 6.05058267116634 5.83967444716492 4.70650754356485 5.24220271230847 4.84018277232543 5.14482248194082 5.5122723978967 5.27909990873851 6.21569547970129
"FBgn0085261" 1.01356768820491 1.12842731679031 1.28390190155822 1.04747348558558 1.64308056638853 1.35048639883341 1.1784832987472 0.964973934548321 0.993915422680467 1.92923072502734 1.63275668816172 1.82739246972838 0.854889004103564 0.959868722656082 1.32101958353752 2.04441190108647 1.94411621683114 2.38480139651593 0.953571372023868
"FBgn0085260" 1.38114944210357 1.14265636888499 1.379725247277 0.920955187134907 1.2093229182102 0.855812959193987 1.08012513414746 1.22278628551317 1.3260172069776 1.5409984005533 1.64823127571879 1.31951472640638 1.84393428887003 1.35961716349091 1.65135636740961 1.65017274412433 1.90632023401811 1.71964833259059 2.06136700915242
"FBgn0250822" 2.08201490893701 1.63059409291933 2.0284428011536 0 0 0.124621551318376 0 0 0.101640216830335 0.0926016830404445 0 0 0 0.0565625846424081 0.214456285885539 0 0 0.0148855535868983 0
"FBgn0032516" 2.97207077154719 2.674326611777 2.91334320564579 2.41219729408257 2.18521483106911 2.69614619835647 3.2263666509801 3.09240936397364 2.95666768137386 3.49664758328156 3.21080703940546 3.13722016553767 3.21883978522974 3.06330444916315 3.06594877188633 3.55036362867633 3.55894567631608 3.37358230700691 2.84121367993867
"FBgn0039271" 2.57039040708668 2.28907981630901 2.27842308495927 2.74619510967295 2.68767160286626 2.81481618066964 2.12743254238292 2.52597082553823 2.12579376498538 2.52343242575393 2.4009318574096 2.54571654842518 2.58846156375042 2.32413809065619 2.23582960564208 2.61980929436771 2.55209383831691 2.4723249694499 2.15216155241086
"FBgn0035132" 3.42917730279274 3.49502919560217 3.77414374732515 0 0 0.347726736100906 3.63954822549441 3.19010874806043 3.98372117115733 1.89002563843917 1.58776923154725 1.74786404961934 3.17461369194845 3.16146839884267 3.5008059948257 1.52944981211904 1.24463285461222 1.2429112511429 1.48090153392078
"FBgn0032731" 2.82785283596894 3.51067921792418 2.90749094712111 2.99424455726421 3.57793650495841 3.0117248928535 4.02449236736636 4.71841179459343 3.7224086566662 5.3013907933076 5.09526536607989 5.6324394855113 5.41102972320231 4.85880527069359 5.34772365524676 3.13001363863185 3.24600035711193 3.07282450215318 3.46525765231867
"FBgn0032732" 4.98872403435835 4.94977489337358 4.81596610996876 4.14708231493953 4.05171466893449 4.5604677427399 4.63473529530505 4.92976711544962 4.31439828685692 4.10340916300867 4.44063398559225 3.94682909604831 5.26295834627178 5.09429223777515 5.01586806559088 4.32011144338342 4.54076365577395 4.16952511017729 3.90288310902107
"FBgn0032512" 2.95050971984457 3.46678660194567 3.18520372641729 1.89584586742014 3.21038472007924 2.73171578530983 3.50132646270582 3.61439038040534 3.54109176637379 2.92767116673582 2.83565069924755 3.02070937428991 3.16963471292485 3.60078386285235 3.07461188383941 3.16224418345848 3.03319172484292 2.86531888455058 3.34425123722742
"FBgn0001491" 4.80691303706736 4.8973807722257 4.64934369902938 4.55476033437143 4.49512217510991 5.10536280685064 4.41647463234298 4.85810522945639 4.25584425047942 3.9039094462856 3.74481201533361 3.64988123839462 4.80881214327234 4.67394146688944 4.57272586696512 4.16642190292418 4.23950671342401 4.10946921991576 3.64237081050874
"FBgn0026869" 4.15348464669521 3.18567346839655 4.340301908553 2.35729724280856 1.82110502771006 1.17586096544079 6.10902857871684 3.80158394792416 5.39987842277951 4.85981118035286 3.68330948658305 4.39445307022545 4.39202516893997 3.90478325009057 4.53744876337459 4.41889806864348 2.93615321899225 3.11412291980497 1.93460571456779
"FBgn0053143" 0.760486657136827 0.263321583629506 0.896431734354179 0 0 0 0.911534505688771 0.3458631110978 0.751002072848753 0.102567137289913 0 0.210377686878476 2.275758493189 2.10549062179327 2.26136837692998 0.0682528982598151 0.0323756286314992 0.0379519547837643 0
"FBgn0051648" 3.56905181648347 3.82892024318287 3.30166951953386 4.74907503030388 4.51053443065942 4.35395712759313 3.01671096985352 3.29482483032401 3.02298089206369 2.27979281470049 2.75677398324794 2.47998601139464 2.94254964296143 3.01319333795031 2.66311661923089 2.40214041249302 2.58712775957732 2.3831972980669 4.25279859204154
"FBgn0053145" 3.02689855652289 3.04856872525162 3.11082052674845 1.35866478634336 2.33852269046604 1.52832588303212 2.92764191495157 2.88100339105868 3.05395834438845 2.40206916556196 2.3395526993896 2.39344739753234 3.08803383262118 3.22394629806065 3.16946487922563 2.74643995356008 2.65727871506935 2.68129012384558 3.04113510836031
"FBgn0053144" 6.04600914168761 5.43141952871143 6.37991593680934 2.8022290151455 2.99595257969219 3.60022783332116 6.79803126031245 5.94613244743207 6.91953032804921 5.44842025772349 5.1015438789103 5.24624946442299 5.87658414934467 5.75287571287713 6.15380411848112 5.11952187562507 5.10211076139843 5.46392638759519 5.10284901679725
"FBgn0263211" 3.46887192219893 4.95053699390995 3.48290993797875 0.16691146755022 0.358999641786985 0.126554211908369 0.274429966650438 0.736456295409736 0.579597978447127 0.196029373147902 0.70898737727723 0.183611259219814 0.435282569102084 0.888133401726901 0.490269210292957 0.113702529066119 0.273337091804116 0.0816692139756695 0.065988634990495
"FBgn0036975" 1.95438602785165 1.87874248358847 1.69444255309017 6.66208811788706 5.66688016792653 5.23771818653631 3.43476371145663 3.37784175409826 3.29412553409005 3.31526330425252 3.17158861136772 2.50709038756874 3.3699293854077 2.96696861717381 2.8966690029104 3.03219260591797 2.47917130356413 2.51309331605548 2.50082833079077
"FBgn0026376" 4.41353826298033 4.93235058981856 4.75618013985196 0.518800914092937 1.37156278943384 0.788802410397839 4.47052008557017 4.14993635658672 4.3597329567233 4.36510762843404 3.89941534728166 4.29845119412245 6.22614934445457 6.15688329419002 6.65856001785958 5.41592426921265 5.67735378311191 5.3415803631597 2.61871519256537
"FBgn0052816" 1.15961509198292 0.604629836569333 0.8197574831403 0 0.0946517267880485 0.134903401847124 0.800769945084334 0.969067240998555 0.467522348637845 3.81334086686564 2.92453144530443 3.1603643449358 0.530629823605517 0.315078761679462 0.667181907265616 0.979337165479213 0.697383444218214 0.66667050041847 0.465404120851033
"FBgn0261989" 4.81861871236544 5.49959672329882 5.7304783786291 7.92459983352745 7.97419379823964 7.72859648721479 5.84639143582612 7.12425989699126 6.47955629183305 6.28458714927357 6.23695011231945 7.45435079978891 8.38971357976124 9.22535119402402 8.47648799916672 11.1485052289131 10.299933442293 12.3135369807297 1.89023148564954
"FBgn0052815" 0.770331316974809 0.807047716467431 0.752571972541927 0.308413188574382 0.845649938569451 0.569174684931819 0.715518923698108 0.812723661847823 0.49128649724907 2.94172725633681 2.22626645763457 2.63017994410601 1.09890907399041 0.920783826486207 0.988817863615448 2.45916832840372 2.45313606314789 2.4171316121371 0.946594863625662
"FBgn0052813" 3.74657747933873 3.42380859445155 3.94463660955958 0.256309042673669 0.339427234924013 0.556799522783271 4.59784776122481 3.61308311601266 4.31193583381827 4.53511878220113 4.11604934507837 4.41515052928639 3.92896496349805 3.82763848635437 4.0274731230495 4.8262760883526 4.20653877740193 4.97097679317699 1.66914395242597
"FBgn0031652" 3.25602445293084 3.21075956867872 3.19293124806332 4.31905829632791 4.04557646323406 4.13645474602855 3.18770936685018 2.98652314233419 3.09886230209365 3.49836807078955 3.58980199092356 3.33948463652714 2.93195328680676 3.02860482737112 2.95656239664758 3.26276223407562 3.57539381735543 3.29378044050974 3.35032639609484
"FBgn0261983" 4.08421493323496 3.96994371012108 4.13845790245752 2.40652675970371 3.6177825219273 1.70642581611704 4.65234520377375 4.26345071651742 4.45648603919812 4.47576584266465 4.08517885780398 4.37476176636591 3.95916840637394 4.22927586160756 4.14003223319992 4.27203491145906 4.24823781725048 3.86794031931639 2.66903929617337
"FBgn0261984" 4.35839843871408 4.12952267385557 4.75236160609469 3.64377908785864 4.26656803678735 3.47706118073337 5.03086074833318 4.34907864979596 5.03647596079971 6.85102142494165 6.56658171041665 6.78554861344009 4.40272595796396 4.56676561362182 4.71285078161446 6.73030168536783 6.5866503787641 6.64368004783282 4.10369204602431
"FBgn0261985" 4.08587813873318 3.98852434419774 4.61176096398108 4.81435631313496 4.99081576945762 5.94567444935 4.77263957766171 4.32593349769937 5.02476250702322 5.17148411324047 5.12280532964271 5.426611398324 4.72536250468833 4.75136626826425 5.0027769246829 6.87431847391422 6.6118145540399 7.28034837609888 5.92147571365341
"FBgn0261986" 3.17178134567783 3.2038800827249 3.4237658222724 2.05380643541933 1.76436520567369 1.37823666834219 4.13866768949708 3.44968081719663 3.87315009660046 4.08849586612897 3.39417012890077 4.03579135928265 3.51804887824524 3.59696481144329 3.76193792613725 3.93872396077166 3.54626895912281 3.43527973049041 3.41425519277791
