"FBgn" "Testis" "AG" "Gut" "Carcass" "OvaryAvg" "HeadAvg" "maxME" "tissuemaxME"
"FBgn0036909" 2 1 1.58496250072116 1 3.52356195605701 1.90689059560852 5 "Ovary"
"FBgn0036910" 4.70043971814109 1.58496250072116 1.58496250072116 2.58496250072116 1 2.8073549220576 1 "Testis"
"FBgn0036911" 3.16992500144231 3.16992500144231 3.70043971814109 3.58496250072116 5.08746284125034 4.49185309632967 5 "Ovary"
"FBgn0036913" 4.39231742277876 3 3.16992500144231 3.32192809488736 4.75488750216347 4.16992500144231 5 "Ovary"
"FBgn0036915" 4.4594316186373 3.58496250072116 3.16992500144231 3 5 3.52356195605701 5 "Ovary"
"FBgn0036916" 4.32192809488736 2.58496250072116 2.8073549220576 2.32192809488736 3.90689059560852 2.24792751344359 1 "Testis"
"FBgn0036918" 8.58120058192496 6.74146698640115 5.85798099512757 5.28540221886225 6.86418614465428 5.52356195605701 1 "Testis"
"FBgn0036919" 5.7279204545632 7.63662462054365 4.75488750216347 4.85798099512757 5.14974711950468 4.12928301694497 2 "AG"
"FBgn0036920" 5.12928301694497 3.4594316186373 3.8073549220576 3.32192809488736 4.28540221886225 3.88264304936184 1 "Testis"
"FBgn0036921" 5.6724253419715 7.53138146051631 7.95419631038687 6.02236781302845 7.876516946565 7.96578428466209 6 "Head"
"FBgn0036922" 1 1 1 1 2.32192809488736 1.70043971814109 5 "Ovary"
"FBgn0036923" 1 0 0 0 0.584962500721156 0 1 "Testis"
"FBgn0036924" 7.25738784269265 4.58496250072116 1 0 0 0 1 "Testis"
"FBgn0036925" 6.64385618977472 5.08746284125034 1 1 0 0 1 "Testis"
"FBgn0036926" 1 1 1.58496250072116 2.58496250072116 1.32192809488736 5.29462074889163 6 "Head"
"FBgn0036927" 3 3.4594316186373 5.90689059560852 4.90689059560852 7.27612440527424 6.62205181945638 5 "Ovary"
"FBgn0036928" 7.34872815423108 6.10852445677817 5.16992500144231 5.16992500144231 6.90689059560852 5.29462074889163 1 "Testis"
"FBgn0036929" 2.58496250072116 4.75488750216347 4.85798099512757 4.52356195605701 6.14974711950468 4.08746284125034 5 "Ovary"
"FBgn0036931" 6 5.28540221886225 1.58496250072116 1 0 0.321928094887362 1 "Testis"
"FBgn0036932" 4.58496250072116 5.7279204545632 5.28540221886225 5.4594316186373 6.25738784269265 5.32192809488736 5 "Ovary"
"FBgn0036934" 0 1 0 1 0 2.08746284125034 6 "Head"
"FBgn0036935" 0 0 0 1.58496250072116 0 4.90689059560852 6 "Head"
"FBgn0036936" 0 0 0 0 0 0 1 "NoData"
"FBgn0036937" 1 0 0 0 0 1.32192809488736 6 "Head"
"FBgn0036938" 0 0 1 1 2.4594316186373 0 5 "Ovary"
"FBgn0036939" 0 1 3.32192809488736 2.8073549220576 0 2.8073549220576 3 "Gut"
"FBgn0036940" 3.32192809488736 0 0 0 0 0 1 "Testis"
"FBgn0036941" 7.76155123244448 4.32192809488736 0 0 0 0 1 "Testis"
"FBgn0036942" 2.58496250072116 2.8073549220576 2 2.58496250072116 4.04439411935845 2.08746284125034 5 "Ovary"
"FBgn0036945" 4 4.8073549220576 8.23840473932508 3.4594316186373 1.58496250072116 4.4757334309664 3 "Gut"
"FBgn0036947" 0 0 0 0 0 0 1 "NoData"
"FBgn0036948" 1.58496250072116 1 4.58496250072116 1 0 0 3 "Gut"
"FBgn0036949" 0 0 0 0 0 0 1 "NoData"
"FBgn0036950" 1 0 0 0 0 0 1 "Testis"
"FBgn0036951" 0 1 0 0 0 0 2 "AG"
"FBgn0036952" 0 1 1 0 0 0 2 "AG"
"FBgn0036953" 0 0 1 0 0 0 3 "Gut"
"FBgn0036956" 0 0 0 0 0 0 1 "NoData"
"FBgn0036958" 1.58496250072116 2.8073549220576 3.16992500144231 3.16992500144231 4.97727992349992 3.6724253419715 5 "Ovary"
"FBgn0036959" 0 1 2 1 3.32192809488736 1.58496250072116 5 "Ovary"
"FBgn0036960" 0 0 0 1.58496250072116 0 3.97727992349992 6 "Head"
"FBgn0036962" 7.38370429247405 4.8073549220576 1 1 0 0 1 "Testis"
"FBgn0036964" 3.70043971814109 3.90689059560852 3.58496250072116 3.32192809488736 4.20945336562895 3.04439411935845 5 "Ovary"
"FBgn0036967" 6.4262647547021 5.61470984411521 4.85798099512757 5.28540221886225 6.98299357469431 5.06608919045777 5 "Ovary"
"FBgn0036969" 4.75488750216347 9.92777796208234 4.08746284125034 3.16992500144231 0 0 2 "AG"
"FBgn0036970" 7.43462822763672 12.2842457498297 5.52356195605701 4.16992500144231 0 0 2 "AG"
"FBgn0036972" 0 0 0 0 0 0 1 "NoData"
"FBgn0036973" 4.8073549220576 3.8073549220576 2.58496250072116 2.32192809488736 4.20945336562895 3.08746284125034 1 "Testis"
"FBgn0036974" 6.56985560833095 5.75488750216347 4.8073549220576 4.8073549220576 6.22881869049588 4.52356195605701 1 "Testis"
"FBgn0036975" 2.58496250072116 2.8073549220576 4.64385618977472 4.16992500144231 1.32192809488736 4.84549005094437 6 "Head"
"FBgn0036977" 0 0 0 0 0 0 1 "NoData"
"FBgn0036978" 0 0 2 0 0 0 3 "Gut"
"FBgn0036979" 0 0 0 0 0 0 1 "NoData"
"FBgn0036980" 2 2 3.16992500144231 2.8073549220576 5.12928301694497 3.52356195605701 5 "Ovary"
"FBgn0036984" 0 1 0 1.58496250072116 0 3.97727992349992 6 "Head"
"FBgn0036985" 0 0 0 2.32192809488736 0 1.4594316186373 4 "Carcass"
"FBgn0036986" 0 0 0 1.58496250072116 0 4.12928301694497 6 "Head"
"FBgn0036987" 3.58496250072116 2.8073549220576 2 1.58496250072116 3.85798099512757 2.24792751344359 5 "Ovary"
"FBgn0036988" 1 1 1.58496250072116 1.58496250072116 3.08746284125034 1.8073549220576 5 "Ovary"
"FBgn0036990" 5.64385618977472 3.70043971814109 3.90689059560852 3.58496250072116 5.62935662007961 3.61470984411521 1 "Testis"
"FBgn0036991" 3.4594316186373 3.32192809488736 2.8073549220576 3 6.09803208296053 3.28540221886225 5 "Ovary"
"FBgn0036992" 0 0 1 5.6724253419715 0 5.53915881110803 4 "Carcass"
"FBgn0036993" 1.58496250072116 1.58496250072116 4.95419631038687 3.16992500144231 0 4.24792751344359 3 "Gut"
"FBgn0036994" 2 2.58496250072116 2.58496250072116 2 5.71424551766612 1.90689059560852 5 "Ovary"
"FBgn0036995" 3.16992500144231 2 0 1.58496250072116 0 3.28540221886225 6 "Head"
"FBgn0036996" 5.4594316186373 5.83289001416474 9.50977500432694 3.32192809488736 0 0.584962500721156 3 "Gut"
"FBgn0036997" 0 1 1 3.32192809488736 0 4.55458885167764 6 "Head"
"FBgn0036998" 7.34872815423108 5.52356195605701 5.24792751344359 4.32192809488736 6.37503943134692 4.28540221886225 1 "Testis"
"FBgn0036999" 1 3.16992500144231 3.16992500144231 2.32192809488736 3.75488750216347 1.90689059560852 5 "Ovary"
"FBgn0037000" 1 4.16992500144231 2.8073549220576 2.32192809488736 2.32192809488736 2.08746284125034 2 "AG"
"FBgn0037001" 7.97727992349992 6.4757334309664 5.85798099512757 7.04439411935845 5.4093909361377 6.28540221886225 1 "Testis"
"FBgn0037003" 1.58496250072116 6.44294349584873 1 1 0 0 2 "AG"
"FBgn0037004" 3.16992500144231 8 2 1 0 0 2 "AG"
"FBgn0037005" 1.58496250072116 3.16992500144231 0 0 0 0 2 "AG"
"FBgn0037007" 3.8073549220576 5.52356195605701 5.24792751344359 5 3.52356195605701 5.6724253419715 6 "Head"
"FBgn0037008" 2.32192809488736 3.16992500144231 3 2.8073549220576 3.95419631038688 3.08746284125034 5 "Ovary"
"FBgn0037009" 3.32192809488736 3.16992500144231 3.32192809488736 3 3.8073549220576 2.75488750216347 5 "Ovary"
"FBgn0037010" 4.39231742277876 3.8073549220576 4.08746284125034 5.32192809488736 5.53915881110803 5.61470984411521 6 "Head"
"FBgn0037011" 4.24792751344359 3.16992500144231 3.4594316186373 2.8073549220576 2.8073549220576 3.24792751344359 1 "Testis"
"FBgn0037012" 1.58496250072116 2.8073549220576 4.4594316186373 2.32192809488736 1.58496250072116 1.90689059560852 3 "Gut"
"FBgn0037013" 1.58496250072116 0 0 0 0 0 1 "Testis"
"FBgn0037014" 0 0 0 0 0 0.321928094887362 6 "Head"
"FBgn0037015" 0 0 0 1 0 3.04439411935845 6 "Head"
"FBgn0037016" 3 4 5.78135971352466 3.70043971814109 3.24792751344359 3.6724253419715 3 "Gut"
"FBgn0037017" 2.32192809488736 1.58496250072116 1 1.58496250072116 3.24792751344359 2 5 "Ovary"
"FBgn0037018" 4 3 3.4594316186373 2.58496250072116 4.08746284125034 2.95419631038688 5 "Ovary"
"FBgn0037019" 2.58496250072116 2.8073549220576 3.8073549220576 2.58496250072116 3.64385618977472 2.16992500144231 3 "Gut"
"FBgn0037020" 3.58496250072116 3.90689059560852 5.4594316186373 3.70043971814109 4.88264304936184 3.20945336562895 3 "Gut"
"FBgn0037021" 1 2.58496250072116 2.32192809488736 3.16992500144231 5.95419631038687 3.52356195605701 5 "Ovary"
"FBgn0037022" 4.39231742277876 4.32192809488736 3 2.58496250072116 4.97727992349992 3.32192809488736 5 "Ovary"
"FBgn0037023" 6.91886323727459 4.08746284125034 1 0 0 0 1 "Testis"
"FBgn0037024" 7.04439411935845 5.39231742277876 5.4594316186373 4 5.96578428466209 4.06608919045777 1 "Testis"
"FBgn0037025" 2 1 1 1 4.78135971352466 0 5 "Ovary"
"FBgn0037026" 4.16992500144231 4.70043971814109 3.58496250072116 3.8073549220576 5.02236781302845 4.24792751344359 5 "Ovary"
"FBgn0037027" 3.8073549220576 3.58496250072116 3.16992500144231 3.16992500144231 5.68650052718322 3.20945336562895 5 "Ovary"
"FBgn0037028" 4.58496250072116 3.32192809488736 1.58496250072116 2.32192809488736 4.88264304936184 5.33091687811462 6 "Head"
"FBgn0037030" 3.70043971814109 2 0 0 0 0.584962500721156 1 "Testis"
"FBgn0037031" 1.58496250072116 1 1.58496250072116 1.58496250072116 3.24792751344359 2 5 "Ovary"
"FBgn0037035" 6.62935662007961 4.52356195605701 1 0 0 0 1 "Testis"
"FBgn0037036" 4 7.25738784269265 1 0 0 0 2 "AG"
"FBgn0037037" 2.32192809488736 2.58496250072116 0 0 0 0 2 "AG"
"FBgn0037038" 4.4594316186373 8.53138146051631 1.58496250072116 1 0 0 2 "AG"
"FBgn0037039" 2 5.4594316186373 0 0 0 0 2 "AG"
"FBgn0037040" 5.20945336562895 4.24792751344359 1 0 0 0 1 "Testis"
"FBgn0037042" 3.16992500144231 1 0 0 1 0 1 "Testis"
"FBgn0037044" 3.4594316186373 1.58496250072116 2.32192809488736 2.32192809488736 3.95419631038688 2.85798099512757 5 "Ovary"
"FBgn0037045" 2.8073549220576 2 1.58496250072116 1.58496250072116 3.4594316186373 1.8073549220576 5 "Ovary"
"FBgn0037046" 4.90689059560852 3 2 2 0 2.58496250072116 1 "Testis"
"FBgn0037050" 3.90689059560852 2 0 0 0 3.04439411935845 1 "Testis"
"FBgn0037051" 7.19967234483636 6.08746284125034 5.39231742277876 5.55458885167764 7.17990909001493 5.18982455888002 1 "Testis"
"FBgn0037057" 3.32192809488736 2 3.32192809488736 3.32192809488736 1 3.75488750216347 6 "Head"
"FBgn0037059" 7.97154355395077 5.61470984411521 1.58496250072116 0 0 0 1 "Testis"
"FBgn0037060" 4.08746284125034 3.90689059560852 1 2.8073549220576 0 5.18982455888002 6 "Head"
"FBgn0037061" 2 1 1 1 2.8073549220576 1.4594316186373 5 "Ovary"
"FBgn0037063" 6.28540221886225 5.32192809488736 5 4.08746284125034 5.18982455888002 5.35755200461808 1 "Testis"
"FBgn0037064" 9.04439411935845 6.4594316186373 2 1 0 0 1 "Testis"
"FBgn0037065" 2.58496250072116 2.8073549220576 6.94251450533924 1.58496250072116 0 0 3 "Gut"
"FBgn0037067" 0 0 0 0 0 0 1 "NoData"
"FBgn0037068" 0 0 0 0 0 0 1 "NoData"
"FBgn0037069" 3.70043971814109 2.32192809488736 0 0 0 1.58496250072116 1 "Testis"
"FBgn0037070" 2.8073549220576 2.8073549220576 5.28540221886225 3.8073549220576 3.39231742277876 3.85798099512757 3 "Gut"
"FBgn0037071" 2.32192809488736 1.58496250072116 2.8073549220576 3 4.55458885167764 2.90689059560852 5 "Ovary"
"FBgn0037073" 3 3.8073549220576 4 3.8073549220576 5.71424551766612 3.4594316186373 5 "Ovary"
"FBgn0037074" 3 5.16992500144231 3.8073549220576 4.08746284125034 5.33985000288462 4.91886323727459 5 "Ovary"
"FBgn0037076" 1 2.32192809488736 2.32192809488736 1 3.08746284125034 2.08746284125034 5 "Ovary"
"FBgn0037078" 0 0 0 1 0 0 4 "Carcass"
"FBgn0037081" 3.4594316186373 3.8073549220576 3.58496250072116 3.32192809488736 5.74146698640115 4.37503943134692 5 "Ovary"
"FBgn0037082" 3.8073549220576 2 1 1 4.08746284125034 1.4594316186373 5 "Ovary"
"FBgn0037083" 1 0 0 0 0 0 1 "Testis"
"FBgn0037084" 6.56985560833095 5.78135971352466 4.85798099512757 3.90689059560852 5.70043971814109 5.71424551766612 1 "Testis"
"FBgn0037085" 0 0 0 0 0 0 1 "NoData"
"FBgn0037086" 8.51963625284321 6 1 1 0 0 1 "Testis"
"FBgn0037087" 4.52356195605701 3.58496250072116 3.70043971814109 2.8073549220576 5.22881869049588 3.20945336562895 5 "Ovary"
"FBgn0037090" 1.58496250072116 1.58496250072116 4.32192809488736 2 0 3.04439411935845 3 "Gut"
"FBgn0037092" 2 2.58496250072116 3.32192809488736 1.58496250072116 2.32192809488736 2.52356195605701 3 "Gut"
"FBgn0037093" 5.16992500144231 4.08746284125034 3.70043971814109 3.4594316186373 5.55458885167764 3.4262647547021 5 "Ovary"
"FBgn0037094" 2.58496250072116 3.58496250072116 4.52356195605701 3.90689059560852 4.78135971352466 4 5 "Ovary"
"FBgn0037098" 3 3.90689059560852 4.16992500144231 4.16992500144231 5.37503943134692 4.4093909361377 5 "Ovary"
"FBgn0037099" 0 0 0 0 0 0 1 "NoData"
"FBgn0037100" 0 0 2.58496250072116 0 0 0.584962500721156 3 "Gut"
"FBgn0037101" 6.64385618977472 4.8073549220576 1.58496250072116 0 0 0 1 "Testis"
"FBgn0037102" 4.70043971814109 5.20945336562895 6.02236781302845 5.24792751344359 6.23840473932508 5.54689445988764 5 "Ovary"
"FBgn0037105" 1.58496250072116 2 2 2 3.58496250072116 2.39231742277876 5 "Ovary"
"FBgn0037106" 1.58496250072116 2 2 2 5.4262647547021 2.39231742277876 5 "Ovary"
"FBgn0037107" 1 1 0 1 0 3.49185309632967 6 "Head"
"FBgn0037108" 4.39231742277876 5.64385618977472 4.08746284125034 3.8073549220576 4.52356195605701 4.4757334309664 2 "AG"
"FBgn0037109" 3.8073549220576 2.58496250072116 2.32192809488736 2 4.8073549220576 2.32192809488736 5 "Ovary"
"FBgn0037110" 3.32192809488736 4.16992500144231 4 3.16992500144231 4.08746284125034 3 2 "AG"
"FBgn0037114" 0 1.58496250072116 1.58496250072116 1 0 0 2 "AG"
"FBgn0037115" 6.71424551766612 3.58496250072116 0 0 0 0 1 "Testis"
"FBgn0037116" 2.32192809488736 3.16992500144231 3.16992500144231 2.8073549220576 4.61470984411521 3.78135971352466 5 "Ovary"
"FBgn0037117" 3.58496250072116 3 2.32192809488736 2 4.4594316186373 2.75488750216347 5 "Ovary"
"FBgn0037120" 3.16992500144231 3.70043971814109 3.16992500144231 3.4594316186373 5.10852445677817 4.59991284218713 5 "Ovary"
"FBgn0037121" 4.75488750216347 4.16992500144231 3.4594316186373 3.16992500144231 4.52356195605701 3.08746284125034 1 "Testis"
"FBgn0037122" 0 0 0 0 0 0 1 "NoData"
"FBgn0037123" 0 0 0 0 0 0 1 "NoData"
"FBgn0037124" 0 0 0 0 0 0 1 "NoData"
"FBgn0037125" 0 0 0 0 0 0 1 "NoData"
"FBgn0037126" 1 4.16992500144231 1 3.32192809488736 0 2.85798099512757 2 "AG"
"FBgn0037127" 0 1 0 1 0 0.584962500721156 2 "AG"
"FBgn0037128" 0 0 0 0 0 0 1 "NoData"
"FBgn0037129" 0 0 0 0 0 0 1 "NoData"
"FBgn0037130" 0 1 1 1 1 3.12928301694497 6 "Head"
"FBgn0037131" 0 0 0 0 0 0 1 "NoData"
"FBgn0037133" 0 0 0 0 0 0 1 "NoData"
"FBgn0037134" 4 3.32192809488736 2.32192809488736 2.58496250072116 4.08746284125034 3.93073733756289 5 "Ovary"
"FBgn0037135" 8.11894107272351 6.74146698640115 5.7279204545632 5.90689059560852 6.36632221424582 5.93663793900257 1 "Testis"
"FBgn0037137" 2.8073549220576 3.90689059560852 4.4594316186373 4.24792751344359 6.62205181945638 3.28540221886225 5 "Ovary"
"FBgn0037138" 4.64385618977472 5.16992500144231 3.8073549220576 5.61470984411521 5.7279204545632 6.59245703726808 6 "Head"
"FBgn0037139" 0 0 0 0 0 0 1 "NoData"
"FBgn0037140" 1 3 2.32192809488736 1 0 2 2 "AG"
"FBgn0037141" 1 1 1 1.58496250072116 5.3037807481771 1.4594316186373 5 "Ovary"
"FBgn0037142" 2 1.58496250072116 1.58496250072116 2 3.95419631038688 3 5 "Ovary"
"FBgn0037143" 2 1 0 0 0.584962500721156 0 1 "Testis"
"FBgn0037144" 1 2.32192809488736 3.90689059560852 2.32192809488736 4.85798099512757 2.16992500144231 5 "Ovary"
"FBgn0037146" 3.16992500144231 2.8073549220576 6.61470984411521 5.39231742277876 0 6.70390357344466 6 "Head"
"FBgn0037147" 7.12928301694497 4.70043971814109 0 0 0 0 1 "Testis"
"FBgn0037149" 5.4594316186373 3 1.58496250072116 1.58496250072116 5.37503943134692 1 1 "Testis"
"FBgn0037150" 2 3.32192809488736 2.8073549220576 2.8073549220576 4.61470984411521 2.75488750216347 5 "Ovary"
"FBgn0037151" 3.4594316186373 4.75488750216347 3.4594316186373 3.32192809488736 4.78135971352466 2.64385618977472 5 "Ovary"
"FBgn0037153" 0 1 1 1.58496250072116 0 4.4757334309664 6 "Head"
"FBgn0037156" 3.4594316186373 3.32192809488736 3.32192809488736 2.32192809488736 5.06608919045777 3.32192809488736 5 "Ovary"
"FBgn0037162" 0 0 0 0 0 0 1 "NoData"
"FBgn0037163" 2.32192809488736 4.85798099512757 3.58496250072116 3 2 5.09803208296053 6 "Head"
"FBgn0037164" 4.95419631038687 3 0 1 0 1 1 "Testis"
"FBgn0037165" 1 0 0 0 0 0 1 "Testis"
"FBgn0037166" 2.32192809488736 1 3.4594316186373 1.58496250072116 0 3.04439411935845 3 "Gut"
"FBgn0037167" 0 0 1 3.4594316186373 0 3 4 "Carcass"
"FBgn0037169" 5.70043971814109 3.4594316186373 0 0 0 0 1 "Testis"
"FBgn0037170" 5.70043971814109 2.32192809488736 0 0 0 0 1 "Testis"
"FBgn0037171" 0 0 0 0 0 1.4594316186373 6 "Head"
"FBgn0037172" 7.05528243550119 3.8073549220576 0 0 0 0 1 "Testis"
"FBgn0037174" 1 1 3.70043971814109 0 0 0 3 "Gut"
"FBgn0037175" 0 0 0 0 0 0 1 "NoData"
"FBgn0037176" 6.56985560833095 3.8073549220576 1 1 0 1.4594316186373 1 "Testis"
"FBgn0037177" 0 0 0 0 0 0 1 "NoData"
"FBgn0037178" 1 0 0 0 0 0 1 "Testis"
"FBgn0037179" 1.58496250072116 0 0 0 0 1 1 "Testis"
"FBgn0037180" 4.39231742277876 2.8073549220576 0 0 0 0.584962500721156 1 "Testis"
"FBgn0037181" 0 1.58496250072116 0 0 0 0 2 "AG"
"FBgn0037182" 4.75488750216347 6 4.16992500144231 4.24792751344359 5.24792751344359 3.83289001416474 2 "AG"
"FBgn0037183" 1.58496250072116 0 0 0 0 0 1 "Testis"
"FBgn0037184" 3.32192809488736 3 2 2.8073549220576 4.49185309632967 3.12928301694497 5 "Ovary"
"FBgn0037185" 2.8073549220576 4.70043971814109 2 2 4.64385618977472 2.08746284125034 2 "AG"
"FBgn0037186" 1.58496250072116 2 3.16992500144231 2 3.39231742277876 2.70043971814109 5 "Ovary"
"FBgn0037188" 1 2 1.58496250072116 2 4.35755200461808 2.32192809488736 5 "Ovary"
"FBgn0037191" 7.29462074889163 4.08746284125034 1 0 0 0 1 "Testis"
"FBgn0037195" 6.82017896241519 4.90689059560852 1.58496250072116 1 0 0.321928094887362 1 "Testis"
"FBgn0037197" 3 1 0 0 0 0 1 "Testis"
"FBgn0037199" 6.10852445677817 3.16992500144231 2.8073549220576 2.58496250072116 3.95419631038688 3.39231742277876 1 "Testis"
"FBgn0037200" 3.4594316186373 3.90689059560852 2.32192809488736 2.32192809488736 4.35755200461808 2.64385618977472 5 "Ovary"
"FBgn0037202" 4.16992500144231 2.58496250072116 2.32192809488736 2.58496250072116 4.49185309632967 2.16992500144231 5 "Ovary"
"FBgn0037203" 3.32192809488736 2 5.4262647547021 2.32192809488736 5.89481776330794 1 5 "Ovary"
"FBgn0037204" 2.8073549220576 6.06608919045777 0 0 0 0.584962500721156 2 "AG"
"FBgn0037205" 1 1 1 1.58496250072116 5.06608919045777 0 5 "Ovary"
"FBgn0037206" 1.58496250072116 1.58496250072116 1 1.58496250072116 1 3.35755200461808 6 "Head"
"FBgn0037207" 1 1 2 3.16992500144231 5.7279204545632 2.58496250072116 5 "Ovary"
"FBgn0037212" 0 1 0 1.58496250072116 2.16992500144231 4.44294349584873 6 "Head"
"FBgn0037213" 1 4.52356195605701 2.32192809488736 3.58496250072116 1.8073549220576 3.85798099512757 2 "AG"
"FBgn0037215" 1.58496250072116 3.4594316186373 4.90689059560852 3.4594316186373 4.32192809488736 3.7279204545632 3 "Gut"
"FBgn0037217" 2.32192809488736 1 0 0 0 0 1 "Testis"
"FBgn0037218" 4.24792751344359 4.70043971814109 4.4594316186373 4.32192809488736 6.2667865406949 4.76818432477693 5 "Ovary"
"FBgn0037220" 6.06608919045777 4.70043971814109 3.70043971814109 3.70043971814109 5.52356195605701 3.58496250072116 1 "Testis"
"FBgn0037222" 5.08746284125034 2.58496250072116 1 1.58496250072116 0 1.32192809488736 1 "Testis"
"FBgn0037223" 0 0 0 0 0 0.807354922057604 6 "Head"
"FBgn0037224" 0 0 0 0 0 0 1 "NoData"
"FBgn0037225" 0 0 0 1 0 2.24792751344359 6 "Head"
"FBgn0037227" 1 0 0 0 0 0 1 "Testis"
"FBgn0037228" 2 1 0 2 0 3.28540221886225 6 "Head"
"FBgn0037229" 3.58496250072116 1 0 1 0 2.95419631038688 1 "Testis"
"FBgn0037230" 3.32192809488736 2 1.58496250072116 4.70043971814109 0 5.53915881110803 6 "Head"
"FBgn0037231" 3.58496250072116 3.16992500144231 3 3.16992500144231 3.75488750216347 3.88264304936184 6 "Head"
"FBgn0037232" 2.32192809488736 1.58496250072116 2.32192809488736 2.32192809488736 3.39231742277876 2.52356195605701 5 "Ovary"
"FBgn0037234" 3.70043971814109 3.32192809488736 2.8073549220576 3 5.20945336562895 3.93073733756289 5 "Ovary"
"FBgn0037235" 4.16992500144231 2.58496250072116 2.58496250072116 2.32192809488736 5.5077946401987 2.39231742277876 5 "Ovary"
"FBgn0037236" 2 1 2.32192809488736 2 5.7279204545632 1 5 "Ovary"
"FBgn0037238" 0 1 0 2 0 4.90689059560852 6 "Head"
"FBgn0037239" 6.24792751344359 4.4594316186373 4.52356195605701 4.95419631038687 4.90689059560852 5.69348695749933 1 "Testis"
"FBgn0037240" 3.90689059560852 5.70043971814109 2.8073549220576 3.90689059560852 5.18982455888002 4.12928301694497 2 "AG"
"FBgn0037241" 2.8073549220576 3.16992500144231 2.58496250072116 2.58496250072116 4 2.64385618977472 5 "Ovary"
"FBgn0037242" 7.27612440527424 4.85798099512757 3.4594316186373 3.4594316186373 5.20945336562895 3.32192809488736 1 "Testis"
"FBgn0037244" 2 2.8073549220576 2.58496250072116 2 4 2.75488750216347 5 "Ovary"
"FBgn0037248" 1.58496250072116 2.32192809488736 3.16992500144231 3.58496250072116 6.89481776330794 2.39231742277876 5 "Ovary"
"FBgn0037249" 6.75488750216347 7.18982455888002 5.88264304936184 6.10852445677817 7.4594316186373 5.99435343685886 5 "Ovary"
"FBgn0037250" 2.58496250072116 2 2 2 4.4262647547021 1.90689059560852 5 "Ovary"
"FBgn0037251" 3.4594316186373 2.32192809488736 1.58496250072116 1.58496250072116 2.58496250072116 1.70043971814109 1 "Testis"
"FBgn0037252" 4.8073549220576 5.39231742277876 3.90689059560852 4.32192809488736 6.31288295528436 4.74146698640115 5 "Ovary"
"FBgn0037254" 4.4594316186373 1.58496250072116 0 0 0 0 1 "Testis"
"FBgn0037255" 4.24792751344359 4.64385618977472 4 3.8073549220576 6.43462822763672 4 5 "Ovary"
"FBgn0037260" 2 7.35755200461808 0 0 0 0 2 "AG"
"FBgn0037261" 5.08746284125034 5.24792751344359 4.58496250072116 5 5.96578428466209 5.66533591718518 5 "Ovary"
"FBgn0037262" 7.37503943134692 6.55458885167764 5.20945336562895 5.64385618977472 7.51175265376738 5.4594316186373 5 "Ovary"
"FBgn0037263" 1.58496250072116 0 1 0 2.70043971814109 0 5 "Ovary"
"FBgn0037265" 2.32192809488736 2 2 2.32192809488736 2.16992500144231 2.16992500144231 1 "Testis"
"FBgn0037270" 6.4093909361377 7.71424551766612 6.04439411935845 6.28540221886225 7.16490692667569 6.64745842645492 2 "AG"
"FBgn0037275" 1 1 1 3.32192809488736 0 1.8073549220576 4 "Carcass"
"FBgn0037276" 7.38370429247405 4.64385618977472 1 0 0 0 1 "Testis"
"FBgn0037279" 2.8073549220576 3.8073549220576 4.32192809488736 2.58496250072116 3.4594316186373 2.24792751344359 3 "Gut"
"FBgn0037280" 0 1 0 0 0 0 2 "AG"
"FBgn0037282" 4.08746284125034 4.58496250072116 3.70043971814109 3.16992500144231 5.24792751344359 4 5 "Ovary"
"FBgn0037283" 8.63299519714296 6.20945336562895 2 0 0 0 1 "Testis"
"FBgn0037284" 4.52356195605701 1.58496250072116 0 0 0 0 1 "Testis"
"FBgn0037288" 1 1.58496250072116 3.90689059560852 7.79441586635011 0.584962500721156 6.59245703726808 4 "Carcass"
"FBgn0037290" 1 2 4.4594316186373 4.16992500144231 1.32192809488736 4.44294349584873 3 "Gut"
"FBgn0037291" 2.32192809488736 1.58496250072116 1 1.58496250072116 0 0 1 "Testis"
"FBgn0037292" 0 0 0 5.97727992349992 0 2.90689059560852 4 "Carcass"
"FBgn0037293" 3.70043971814109 3.32192809488736 3.8073549220576 2.8073549220576 3.8073549220576 3 3 "Gut"
"FBgn0037294" 1 0 0 0 0 0 1 "Testis"
"FBgn0037295" 2.58496250072116 0 0 0 0 1.4594316186373 1 "Testis"
"FBgn0037296" 5.55458885167764 2.8073549220576 1 0 0 0 1 "Testis"
"FBgn0037297" 5.4262647547021 4.16992500144231 2.58496250072116 2.58496250072116 4.20945336562895 3.12928301694497 1 "Testis"
"FBgn0037298" 6.02236781302845 4.39231742277876 4.64385618977472 5.70043971814109 5.20945336562895 5.36632221424582 1 "Testis"
"FBgn0037299" 4.90689059560852 4.39231742277876 3.8073549220576 3.8073549220576 4.4594316186373 4.06608919045777 1 "Testis"
"FBgn0037301" 4.24792751344359 3 2.32192809488736 1.58496250072116 3.52356195605701 1.70043971814109 1 "Testis"
"FBgn0037304" 0 0 0 0 0 0.584962500721156 6 "Head"
"FBgn0037305" 4.16992500144231 3 2.8073549220576 2.32192809488736 3.70043971814109 2.52356195605701 1 "Testis"
"FBgn0037307" 7.02236781302845 3.4594316186373 1 0 0 0 1 "Testis"
"FBgn0037310" 7.21916852046216 3.4594316186373 1 0 0 0 1 "Testis"
"FBgn0037312" 6.59991284218713 7.65821148275179 5.08746284125034 4.58496250072116 5.68650052718322 4.16992500144231 2 "AG"
