CG15544	CG15544	FBgn0039804	Drosophila melanogaster
CG15545	CG15545	FBgn0039806	Drosophila melanogaster
CG15549	CG15549	FBgn0039810	Drosophila melanogaster
CG15554	CG15554	FBgn0039820	Drosophila melanogaster
CG15556	CG15556	FBgn0039821	Drosophila melanogaster
CG15570	CG15570	FBgn0029697	Drosophila melanogaster
CG15571	CG15571	FBgn0029696	Drosophila melanogaster
CG15573	Femcoat	FBgn0041252	Drosophila melanogaster
CG15582	Obp83cd	FBgn0046878	Drosophila melanogaster
CG15585	Osi1	FBgn0037406	Drosophila melanogaster
CG15590	Osi5	FBgn0037413	Drosophila melanogaster
CG15591	Osi8	FBgn0037415	Drosophila melanogaster
CG15592	Osi9	FBgn0037416	Drosophila melanogaster
CG15593	Osi10	FBgn0037417	Drosophila melanogaster
CG15594	CG15594	FBgn0037421	Drosophila melanogaster
CG15596	Osi11	FBgn0037418	Drosophila melanogaster
CG15597	CG15597	FBgn0037420	Drosophila melanogaster
CG1560	mys	FBgn0004657	Drosophila melanogaster
CG15615	CG15615	FBgn0034159	Drosophila melanogaster
CG15616	Acp53C14b	FBgn0034153	Drosophila melanogaster
CG15627	Ir25a	FBgn0031634	Drosophila melanogaster
CG15635	CG15635	FBgn0031617	Drosophila melanogaster
CG15641	CG15641	FBgn0030643	Drosophila melanogaster
CG15649	CG15649	FBgn0034563	Drosophila melanogaster
CG15650	CG15650	FBgn0034565	Drosophila melanogaster
CG15658	Lapsyn	FBgn0034602	Drosophila melanogaster
CG15661	CG15661	FBgn0034605	Drosophila melanogaster
CG15671	cv-2	FBgn0000395	Drosophila melanogaster
CG15673	CG15673	FBgn0034639	Drosophila melanogaster
CG15674	CG15674	FBgn0034642	Drosophila melanogaster
CG15712	CG15712	FBgn0034131	Drosophila melanogaster
CG15721	CG15721	FBgn0030438	Drosophila melanogaster
CG15731	CG15731	FBgn0030390	Drosophila melanogaster
CG15732	Ir11a	FBgn0030385	Drosophila melanogaster
CG15740	CG15740	FBgn0030340	Drosophila melanogaster
CG15741	CG15741	FBgn0030338	Drosophila melanogaster
CG15754	CG15754	FBgn0030492	Drosophila melanogaster
CG15757	Cpr12A	FBgn0030494	Drosophila melanogaster
CG15760	CG15760	FBgn0030508	Drosophila melanogaster
CG15765	CG15765	FBgn0029814	Drosophila melanogaster
CG15818	CG15818	FBgn0031910	Drosophila melanogaster
CG15825	fon	FBgn0032773	Drosophila melanogaster
CG15828	Apoltp	FBgn0032136	Drosophila melanogaster
CG1583	GIIIspla2	FBgn0030013	Drosophila melanogaster
CG15861	CG15861	FBgn0035084	Drosophila melanogaster
CG15864	CG15864	FBgn0040528	Drosophila melanogaster
CG15873	CG15873	FBgn0035003	Drosophila melanogaster
CG15883	Obp18a	FBgn0030985	Drosophila melanogaster
CG15884	Cpr97Eb	FBgn0039481	Drosophila melanogaster
CG15887	CG15887	FBgn0038132	Drosophila melanogaster
CG15888	CG15888	FBgn0038131	Drosophila melanogaster
CG15902	Ugt86Dj	FBgn0040250	Drosophila melanogaster
CG15905	CG15905	FBgn0034462	Drosophila melanogaster
CG15909	CG15909	FBgn0033090	Drosophila melanogaster
CG15917	Gbp1	FBgn0034199	Drosophila melanogaster
CG15918	Cda9	FBgn0034197	Drosophila melanogaster
CG15920	resilin	FBgn0034157	Drosophila melanogaster
CG15923	CG15923	FBgn0038814	Drosophila melanogaster
CG15927	CG15927	FBgn0030389	Drosophila melanogaster
CG1634	Nrg	FBgn0264975	Drosophila melanogaster
CG1637	CG1637	FBgn0030245	Drosophila melanogaster
CG1652	lectin-46Cb	FBgn0040092	Drosophila melanogaster
CG1656	lectin-46Ca	FBgn0040093	Drosophila melanogaster
CG1667	CG1667	FBgn0033453	Drosophila melanogaster
CG1668	Obp19d	FBgn0011280	Drosophila melanogaster
CG1670	Obp19b	FBgn0031110	Drosophila melanogaster
CG16704	CG16704	FBgn0031558	Drosophila melanogaster
CG16705	SPE	FBgn0039102	Drosophila melanogaster
CG16707	vsg	FBgn0045823	Drosophila melanogaster
CG16710	CG16710	FBgn0039101	Drosophila melanogaster
CG16712	IM33	FBgn0031561	Drosophila melanogaster
CG16713	CG16713	FBgn0031560	Drosophila melanogaster
CG16723	CG16723	FBgn0039092	Drosophila melanogaster
CG16732	CG16732	FBgn0039086	Drosophila melanogaster
CG16743	CG16743	FBgn0032322	Drosophila melanogaster
CG16749	CG16749	FBgn0037678	Drosophila melanogaster
CG16756	CG16756	FBgn0029765	Drosophila melanogaster
CG1676	cactin	FBgn0031114	Drosophila melanogaster
CG16761	Cyp4d20	FBgn0035344	Drosophila melanogaster
CG16762	CG16762	FBgn0035343	Drosophila melanogaster
CG16772	CG16772	FBgn0032835	Drosophila melanogaster
CG16775	CG16775	FBgn0036767	Drosophila melanogaster
CG1678	whe	FBgn0031176	Drosophila melanogaster
CG16785	fz3	FBgn0027343	Drosophila melanogaster
CG16786	CG16786	FBgn0034974	Drosophila melanogaster
CG16798	CG16798	FBgn0032856	Drosophila melanogaster
CG16800	CG16800	FBgn0032462	Drosophila melanogaster
CG16820	CG16820	FBgn0032495	Drosophila melanogaster
CG16826	CG16826	FBgn0032505	Drosophila melanogaster
CG16827	ItgaPS4	FBgn0034005	Drosophila melanogaster
CG16834	lectin-33A	FBgn0040096	Drosophila melanogaster
CG16836	CG16836	FBgn0040735	Drosophila melanogaster
CG16844	IM3	FBgn0040736	Drosophila melanogaster
CG16857	bdl	FBgn0028482	Drosophila melanogaster
CG16858	vkg	FBgn0016075	Drosophila melanogaster
CG16868	CG16868	FBgn0034498	Drosophila melanogaster
CG16869	Ance-2	FBgn0032535	Drosophila melanogaster
CG16873	NimB5	FBgn0028936	Drosophila melanogaster
CG16874	Vm32E	FBgn0014076	Drosophila melanogaster
CG16876	NimC4	FBgn0260011	Drosophila melanogaster
CG16880	NimC3	FBgn0001967	Drosophila melanogaster
CG16884	CG16884	FBgn0028544	Drosophila melanogaster
CG16885	CG16885	FBgn0032538	Drosophila melanogaster
CG16886	CG16886	FBgn0028938	Drosophila melanogaster
CG16914	Lcp9	FBgn0025578	Drosophila melanogaster
CG16931	Eig71Ea	FBgn0004588	Drosophila melanogaster
CG16953	CG16953	FBgn0038809	Drosophila melanogaster
CG16956	CG16956	FBgn0032523	Drosophila melanogaster
CG16959	CG16959	FBgn0036481	Drosophila melanogaster
CG16963	Crys	FBgn0005664	Drosophila melanogaster
CG16965	CG16965	FBgn0032387	Drosophila melanogaster
CG16974	CG16974	FBgn0032479	Drosophila melanogaster
CG16978	CG16978	FBgn0040972	Drosophila melanogaster
CG16987	daw	FBgn0031461	Drosophila melanogaster
CG16991	Tsp66A	FBgn0035786	Drosophila melanogaster
CG16992	mthl6	FBgn0035789	Drosophila melanogaster
CG16996	Phae1	FBgn0263234	Drosophila melanogaster
CG16997	Phae2	FBgn0263235	Drosophila melanogaster
CG16998	CG16998	FBgn0035795	Drosophila melanogaster
CG1701	CG1701	FBgn0033167	Drosophila melanogaster
CG17011	lectin-30A	FBgn0040097	Drosophila melanogaster
CG17012	Send1	FBgn0031406	Drosophila melanogaster
CG17032	CG17032	FBgn0036547	Drosophila melanogaster
CG17035	GXIVsPLA2	FBgn0036545	Drosophila melanogaster
CG17044	yellow-e2	FBgn0038151	Drosophila melanogaster
CG17045	yellow-e3	FBgn0038150	Drosophila melanogaster
CG17047	CG17047	FBgn0033827	Drosophila melanogaster
CG17052	obst-A	FBgn0031097	Drosophila melanogaster
CG17058	Peritrophin-A	FBgn0022770	Drosophila melanogaster
CG17061	mthl10	FBgn0035132	Drosophila melanogaster
CG17084	mthl9	FBgn0035131	Drosophila melanogaster
CG17097	CG17097	FBgn0265264	Drosophila melanogaster
CG17104	CG17104	FBgn0040496	Drosophila melanogaster
CG17105	CG17105	FBgn0032280	Drosophila melanogaster
CG17107	CG17107	FBgn0032281	Drosophila melanogaster
CG17108	CG17108	FBgn0032285	Drosophila melanogaster
CG17116	Lip2	FBgn0024740	Drosophila melanogaster
CG17127	CG17127	FBgn0032299	Drosophila melanogaster
CG17131	tyn	FBgn0284435	Drosophila melanogaster
CG17134	CG17134	FBgn0032304	Drosophila melanogaster
CG17142	pyx	FBgn0035113	Drosophila melanogaster
CG17145	CG17145	FBgn0036953	Drosophila melanogaster
CG17147	CG17147	FBgn0260393	Drosophila melanogaster
CG17148	Est-P	FBgn0000594	Drosophila melanogaster
CG17149	Su(var)3-3	FBgn0260397	Drosophila melanogaster
CG17152	Ir68b	FBgn0036250	Drosophila melanogaster
CG17167	CG17167	FBgn0039941	Drosophila melanogaster
CG17169	CG17169	FBgn0040514	Drosophila melanogaster
CG17189	CG17189	FBgn0039485	Drosophila melanogaster
CG17190	CG17190	FBgn0038761	Drosophila melanogaster
CG17191	CG17191	FBgn0039473	Drosophila melanogaster
CG17192	CG17192	FBgn0039472	Drosophila melanogaster
CG17210	scpr-B	FBgn0037888	Drosophila melanogaster
CG17211	CG17211	FBgn0032414	Drosophila melanogaster
CG17218	crok	FBgn0032421	Drosophila melanogaster
CG17228	pros	FBgn0004595	Drosophila melanogaster
CG17234	CG17234	FBgn0042187	Drosophila melanogaster
CG17239	CG17239	FBgn0042186	Drosophila melanogaster
CG17240	Ser12	FBgn0011832	Drosophila melanogaster
CG17242	CG17242	FBgn0250841	Drosophila melanogaster
CG17244	Gbp3	FBgn0039031	Drosophila melanogaster
CG17245	PlexB	FBgn0025740	Drosophila melanogaster
CG17267	CG17267	FBgn0038821	Drosophila melanogaster
CG17271	CG17271	FBgn0038829	Drosophila melanogaster
CG17278	CG17278	FBgn0046763	Drosophila melanogaster
CG17279	CG17279	FBgn0038850	Drosophila melanogaster
CG17283	CG17283	FBgn0038505	Drosophila melanogaster
CG17284	Obp93a	FBgn0038859	Drosophila melanogaster
CG17285	Fbp1	FBgn0000639	Drosophila melanogaster
CG17290	CG17290	FBgn0034201	Drosophila melanogaster
CG17298	CG17298	FBgn0038879	Drosophila melanogaster
CG17322	CG17322	FBgn0027070	Drosophila melanogaster
CG17323	CG17323	FBgn0032713	Drosophila melanogaster
CG17324	CG17324	FBgn0027074	Drosophila melanogaster
CG17336	Lcch3	FBgn0010240	Drosophila melanogaster
CG17348	drl	FBgn0015380	Drosophila melanogaster
CG17350	CG17350	FBgn0032772	Drosophila melanogaster
CG17352	Culd	FBgn0035880	Drosophila melanogaster
CG17361	CG17361	FBgn0036395	Drosophila melanogaster
CG17362	CG17362	FBgn0036393	Drosophila melanogaster
CG17378	CG17378	FBgn0031858	Drosophila melanogaster
CG17380	CG17380	FBgn0039077	Drosophila melanogaster
CG17404	CG17404	FBgn0038001	Drosophila melanogaster
CG1744	chp	FBgn0267435	Drosophila melanogaster
CG17472	CG17472	FBgn0032868	Drosophila melanogaster
CG17475	CG17475	FBgn0038481	Drosophila melanogaster
CG17477	CG17477	FBgn0038479	Drosophila melanogaster
CG17494	Slmap	FBgn0040011	Drosophila melanogaster
CG17515	Rab21	FBgn0039966	Drosophila melanogaster
CG17524	GstE3	FBgn0063497	Drosophila melanogaster
CG17549	CG17549	FBgn0032774	Drosophila melanogaster
CG17559	dnt	FBgn0024245	Drosophila melanogaster
CG17571	CG17571	FBgn0259998	Drosophila melanogaster
CG17572	CG17572	FBgn0032753	Drosophila melanogaster
CG17574	CG17574	FBgn0033777	Drosophila melanogaster
CG17575	CG17575	FBgn0250842	Drosophila melanogaster
CG17579	sca	FBgn0003326	Drosophila melanogaster
CG17593	CG17593	FBgn0031544	Drosophila melanogaster
CG17610	grk	FBgn0001137	Drosophila melanogaster
CG1762	Itgbn	FBgn0010395	Drosophila melanogaster
CG17633	CG17633	FBgn0032144	Drosophila melanogaster
CG17648	CG17648	FBgn0031364	Drosophila melanogaster
CG17660	CG17660	FBgn0031356	Drosophila melanogaster
CG17664	Eglp2	FBgn0034883	Drosophila melanogaster
CG17672	CG17672	FBgn0083978	Drosophila melanogaster
CG17673	SP	FBgn0003034	Drosophila melanogaster
CG17697	fz	FBgn0001085	Drosophila melanogaster
CG17707	CG17707	FBgn0025835	Drosophila melanogaster
CG1771	mew	FBgn0004456	Drosophila melanogaster
CG1773	CG1773	FBgn0033439	Drosophila melanogaster
CG17738	CG17738	FBgn0038009	Drosophila melanogaster
CG17739	CG17739	FBgn0033710	Drosophila melanogaster
CG17767	Tim9b	FBgn0027358	Drosophila melanogaster
CG17777	CG17777	FBgn0040900	Drosophila melanogaster
CG17780	CG17780	FBgn0039197	Drosophila melanogaster
CG17782	CG17782	FBgn0039195	Drosophila melanogaster
CG17784	CG17784	FBgn0039192	Drosophila melanogaster
CG17795	mthl2	FBgn0035623	Drosophila melanogaster
CG17797	Acp29AB	FBgn0015583	Drosophila melanogaster
CG17799	lectin-29Ca	FBgn0040098	Drosophila melanogaster
CG1780	Idgf4	FBgn0026415	Drosophila melanogaster
CG17800	Dscam1	FBgn0033159	Drosophila melanogaster
CG17814	Peritrophin-15a	FBgn0040959	Drosophila melanogaster
CG17820	fit	FBgn0038914	Drosophila melanogaster
CG17826	CG17826	FBgn0036227	Drosophila melanogaster
CG17838	Syp	FBgn0038826	Drosophila melanogaster
CG17839	CG17839	FBgn0036454	Drosophila melanogaster
CG1787	Hexo2	FBgn0041629	Drosophila melanogaster
CG17876	Amy-d	FBgn0000078	Drosophila melanogaster
CG17878	Gpa2	FBgn0261386	Drosophila melanogaster
CG17888	Pdp1	FBgn0016694	Drosophila melanogaster
CG17907	Ace	FBgn0000024	Drosophila melanogaster
CG1791	CG1791	FBgn0030163	Drosophila melanogaster
CG17912	BuGZ	FBgn0032600	Drosophila melanogaster
CG17914	yellow-b	FBgn0032601	Drosophila melanogaster
CG17917	CG17917	FBgn0037431	Drosophila melanogaster
CG17919	CG17919	FBgn0037433	Drosophila melanogaster
CG17924	Acp95EF	FBgn0002863	Drosophila melanogaster
CG17932	Ugt36Bc	FBgn0040260	Drosophila melanogaster
CG1794	Mmp2	FBgn0033438	Drosophila melanogaster
CG17941	ds	FBgn0284247	Drosophila melanogaster
CG17959	CG17959	FBgn0029647	Drosophila melanogaster
CG17974	CG17974	FBgn0034624	Drosophila melanogaster
CG17988	Ance-3	FBgn0032536	Drosophila melanogaster
CG1803	regucalcin	FBgn0030362	Drosophila melanogaster
CG18030	Jon99Fi	FBgn0039778	Drosophila melanogaster
CG18039	GluRIID	FBgn0028422	Drosophila melanogaster
CG1804	kek6	FBgn0039862	Drosophila melanogaster
CG18064	Met75Cb	FBgn0028415	Drosophila melanogaster
CG18065	CG18065	FBgn0034519	Drosophila melanogaster
CG18066	Cpr57A	FBgn0034517	Drosophila melanogaster
CG18067	CG18067	FBgn0034512	Drosophila melanogaster
CG18087	Sgs7	FBgn0003377	Drosophila melanogaster
CG1809	CG1809	FBgn0033423	Drosophila melanogaster
CG18090	Dsk	FBgn0000500	Drosophila melanogaster
CG18095	CG18095	FBgn0028872	Drosophila melanogaster
CG18096	Tep1	FBgn0041183	Drosophila melanogaster
CG18105	ETH	FBgn0028738	Drosophila melanogaster
CG18106	IM2	FBgn0025583	Drosophila melanogaster
CG18107	CG18107	FBgn0034330	Drosophila melanogaster
CG18108	IM1	FBgn0034329	Drosophila melanogaster
CG18111	Obp99a	FBgn0039678	Drosophila melanogaster
CG18125	Send2	FBgn0264253	Drosophila melanogaster
CG18132	CG18132	FBgn0031345	Drosophila melanogaster
CG18135	CG18135	FBgn0036837	Drosophila melanogaster
CG18140	Cht10	FBgn0250907	Drosophila melanogaster
CG18146	NimC2	FBgn0028939	Drosophila melanogaster
CG1817	Ptp10D	FBgn0004370	Drosophila melanogaster
CG18179	CG18179	FBgn0036023	Drosophila melanogaster
CG18180	CG18180	FBgn0036024	Drosophila melanogaster
CG18211	betaTry	FBgn0010357	Drosophila melanogaster
CG18223	CG18223	FBgn0036832	Drosophila melanogaster
CG18231	CG18231	FBgn0036796	Drosophila melanogaster
CG18233	CG18233	FBgn0036795	Drosophila melanogaster
CG18234	CG18234	FBgn0265268	Drosophila melanogaster
CG18243	Ptp52F	FBgn0034085	Drosophila melanogaster
CG18249	CG18249	FBgn0037553	Drosophila melanogaster
CG18250	Dg	FBgn0034072	Drosophila melanogaster
CG18258	CG18258	FBgn0265267	Drosophila melanogaster
CG1827	CG1827	FBgn0033431	Drosophila melanogaster
CG18278	CG18278	FBgn0033836	Drosophila melanogaster
CG18279	IMPPP	FBgn0283462	Drosophila melanogaster
CG18284	CG18284	FBgn0043825	Drosophila melanogaster
CG18294	CG18294	FBgn0036873	Drosophila melanogaster
CG18301	CG18301	FBgn0032265	Drosophila melanogaster
CG18302	CG18302	FBgn0032266	Drosophila melanogaster
CG18321	miple2	FBgn0029002	Drosophila melanogaster
CG18331	Muc68Ca	FBgn0036181	Drosophila melanogaster
CG18348	Cpr67Fb	FBgn0036110	Drosophila melanogaster
CG18349	Cpr67Fa2	FBgn0036109	Drosophila melanogaster
CG1837	prtp	FBgn0030329	Drosophila melanogaster
CG18372	AttB	FBgn0041581	Drosophila melanogaster
CG18402	InR	FBgn0283499	Drosophila melanogaster
CG18404	CG18404	FBgn0039761	Drosophila melanogaster
CG18417	CG18417	FBgn0035780	Drosophila melanogaster
CG18420	CG18420	FBgn0028866	Drosophila melanogaster
CG18444	alphaTry	FBgn0003863	Drosophila melanogaster
CG18477	CG18477	FBgn0028864	Drosophila melanogaster
CG18480	CG18480	FBgn0028518	Drosophila melanogaster
CG18493	CG18493	FBgn0038701	Drosophila melanogaster
CG1850	CG1850	FBgn0033154	Drosophila melanogaster
CG18525	Spn88Ea	FBgn0028984	Drosophila melanogaster
CG18530	CG18530	FBgn0042207	Drosophila melanogaster
CG18537	CG18537	FBgn0034323	Drosophila melanogaster
CG18539	CG18539	FBgn0034325	Drosophila melanogaster
CG18540	CG18540	FBgn0034326	Drosophila melanogaster
CG18550	yellow-f	FBgn0041710	Drosophila melanogaster
CG18557	CG18557	FBgn0031470	Drosophila melanogaster
CG18563	CG18563	FBgn0032639	Drosophila melanogaster
CG1857	nec	FBgn0002930	Drosophila melanogaster
CG18578	Ugt86Da	FBgn0040259	Drosophila melanogaster
CG18581	CG18581	FBgn0036466	Drosophila melanogaster
CG18585	CG18585	FBgn0031929	Drosophila melanogaster
CG1859	Spn43Ad	FBgn0044011	Drosophila melanogaster
CG18616	Not10	FBgn0260444	Drosophila melanogaster
CG18628	CG18628	FBgn0036091	Drosophila melanogaster
CG18636	CG18636	FBgn0032551	Drosophila melanogaster
CG18641	CG18641	FBgn0031426	Drosophila melanogaster
CG18649	CG18649	FBgn0036469	Drosophila melanogaster
CG1865	Spn43Ab	FBgn0024293	Drosophila melanogaster
CG18657	NetA	FBgn0015773	Drosophila melanogaster
CG18672	CG18672	FBgn0040628	Drosophila melanogaster
CG18673	CG18673	FBgn0040629	Drosophila melanogaster
CG18681	epsilonTry	FBgn0010425	Drosophila melanogaster
CG1869	Cht7	FBgn0035398	Drosophila melanogaster
CG18730	Amy-p	FBgn0000079	Drosophila melanogaster
CG18734	Fur2	FBgn0004598	Drosophila melanogaster
CG18735	CG18735	FBgn0042098	Drosophila melanogaster
CG18747	CG18747	FBgn0042104	Drosophila melanogaster
CG18749	CG18749	FBgn0042182	Drosophila melanogaster
CG18754	CG18754	FBgn0042106	Drosophila melanogaster
CG18773	Lcp65Ab2	FBgn0020643	Drosophila melanogaster
CG18777	Cpr65Ax2	FBgn0042118	Drosophila melanogaster
CG18778	Cpr65Au	FBgn0042119	Drosophila melanogaster
CG18779	Lcp65Ag3	FBgn0086611	Drosophila melanogaster
CG1878	CecB	FBgn0000278	Drosophila melanogaster
CG18801	Ku80	FBgn0041627	Drosophila melanogaster
CG18806	OS9	FBgn0042129	Drosophila melanogaster
CG18858	CG18858	FBgn0042175	Drosophila melanogaster
CG18869	CG18869	FBgn0042179	Drosophila melanogaster
CG18870	CG18870	FBgn0042180	Drosophila melanogaster
CG1889	CG1889	FBgn0030164	Drosophila melanogaster
CG1891	sax	FBgn0003317	Drosophila melanogaster
CG1916	Wnt2	FBgn0004360	Drosophila melanogaster
CG1919	Cpr62Bc	FBgn0035281	Drosophila melanogaster
CG1924	CG1924	FBgn0030377	Drosophila melanogaster
CG1934	ImpE2	FBgn0001254	Drosophila melanogaster
CG1937	sip3	FBgn0039875	Drosophila melanogaster
CG1964	Kul	FBgn0039688	Drosophila melanogaster
CG1967	p24-1	FBgn0030341	Drosophila melanogaster
CG1975	Drep2	FBgn0028408	Drosophila melanogaster
CG1986	CG1986	FBgn0030162	Drosophila melanogaster
CG2016	CG2016	FBgn0250839	Drosophila melanogaster
CG2040	hig	FBgn0010114	Drosophila melanogaster
CG2043	Lcp3	FBgn0002534	Drosophila melanogaster
CG2044	Lcp4	FBgn0002535	Drosophila melanogaster
CG2045	Ser7	FBgn0019929	Drosophila melanogaster
CG2054	Cht2	FBgn0022702	Drosophila melanogaster
CG2056	spirit	FBgn0030051	Drosophila melanogaster
CG2071	Ser6	FBgn0011834	Drosophila melanogaster
CG2081	Vago	FBgn0030262	Drosophila melanogaster
CG2086	drpr	FBgn0027594	Drosophila melanogaster
CG2087	PEK	FBgn0037327	Drosophila melanogaster
CG2109	mRpL44	FBgn0037330	Drosophila melanogaster
CG2111	CG2111	FBgn0030223	Drosophila melanogaster
CG2135	betaGlu	FBgn0270927	Drosophila melanogaster
CG2145	CG2145	FBgn0030251	Drosophila melanogaster
CG2150	CG2150	FBgn0003065	Drosophila melanogaster
CG2157	CG2157	FBgn0030244	Drosophila melanogaster
CG2161	Rga	FBgn0017550	Drosophila melanogaster
CG2175	dec-1	FBgn0000427	Drosophila melanogaster
CG2198	Ama	FBgn0000071	Drosophila melanogaster
CG2206	l(1)G0193	FBgn0027280	Drosophila melanogaster
CG2210	awd	FBgn0000150	Drosophila melanogaster
CG2216	Fer1HCH	FBgn0015222	Drosophila melanogaster
CG2221	l(1)G0289	FBgn0028331	Drosophila melanogaster
CG2229	Jon99Fii	FBgn0039777	Drosophila melanogaster
CG2233	CG2233	FBgn0029990	Drosophila melanogaster
CG2264	magu	FBgn0262169	Drosophila melanogaster
CG2269	CG2269	FBgn0033484	Drosophila melanogaster
CG2297	Obp44a	FBgn0033268	Drosophila melanogaster
CG2302	nAChRalpha3	FBgn0015519	Drosophila melanogaster
CG2341	Ccp84Ad	FBgn0004780	Drosophila melanogaster
CG2342	Ccp84Ag	FBgn0004777	Drosophila melanogaster
CG2345	Edg84A	FBgn0000552	Drosophila melanogaster
CG2346	FMRFa	FBgn0000715	Drosophila melanogaster
CG2360	Ccp84Aa	FBgn0004783	Drosophila melanogaster
CG2444	CG2444	FBgn0030326	Drosophila melanogaster
CG2467	pot	FBgn0250871	Drosophila melanogaster
CG2507	sas	FBgn0002306	Drosophila melanogaster
CG2555	Cpr11B	FBgn0030398	Drosophila melanogaster
CG2559	Lsp1alpha	FBgn0002562	Drosophila melanogaster
CG2560	Cpr11A	FBgn0030394	Drosophila melanogaster
CG2650	CG2650	FBgn0000092	Drosophila melanogaster
CG2657	Ir21a	FBgn0031209	Drosophila melanogaster
CG2665	EbpII	FBgn0011694	Drosophila melanogaster
CG2668	Ebp	FBgn0004181	Drosophila melanogaster
CG2679	gol	FBgn0004919	Drosophila melanogaster
CG2723	ImpE3	FBgn0001255	Drosophila melanogaster
CG2772	CG2772	FBgn0031533	Drosophila melanogaster
CG2788	Dot	FBgn0015663	Drosophila melanogaster
CG2813	cold	FBgn0031268	Drosophila melanogaster
CG2816	CG2816	FBgn0031564	Drosophila melanogaster
CG2826	lectin-21Ca	FBgn0040107	Drosophila melanogaster
CG2837	CG2837	FBgn0031646	Drosophila melanogaster
CG2839	CG2839	FBgn0031273	Drosophila melanogaster
CG2852	CG2852	FBgn0034753	Drosophila melanogaster
CG2872	AstA-R1	FBgn0266429	Drosophila melanogaster
CG2902	Nmdar1	FBgn0010399	Drosophila melanogaster
CG2910	nito	FBgn0027548	Drosophila melanogaster
CG2915	CG2915	FBgn0033241	Drosophila melanogaster
CG2918	CG2918	FBgn0023529	Drosophila melanogaster
CG2943	EMC1	FBgn0037530	Drosophila melanogaster
CG2958	lectin-24Db	FBgn0040102	Drosophila melanogaster
CG2961	Ipod	FBgn0030187	Drosophila melanogaster
CG2962	CG2962	FBgn0030186	Drosophila melanogaster
CG2973	Cpr23B	FBgn0031467	Drosophila melanogaster
CG2975	CG2975	FBgn0031468	Drosophila melanogaster
CG2979	Yp2	FBgn0005391	Drosophila melanogaster
CG2985	Yp1	FBgn0004045	Drosophila melanogaster
CG30002	CG30002	FBgn0260474	Drosophila melanogaster
CG30018	mthl13	FBgn0050018	Drosophila melanogaster
CG30025	CG30025	FBgn0050025	Drosophila melanogaster
CG30026	CG30026	FBgn0050026	Drosophila melanogaster
CG30028	gammaTry	FBgn0010359	Drosophila melanogaster
CG30031	CG30031	FBgn0050031	Drosophila melanogaster
CG30033	CG30033	FBgn0050033	Drosophila melanogaster
CG30040	jeb	FBgn0086677	Drosophila melanogaster
CG30042	Cpr49Ab	FBgn0050042	Drosophila melanogaster
CG30045	Cpr49Aa	FBgn0050045	Drosophila melanogaster
CG30046	CG30046	FBgn0050046	Drosophila melanogaster
CG30050	CG30050	FBgn0050050	Drosophila melanogaster
CG30052	Obp49a	FBgn0050052	Drosophila melanogaster
CG30062	CG30062	FBgn0050062	Drosophila melanogaster
CG30067	Obp50a	FBgn0050067	Drosophila melanogaster
CG30072	Obp50c	FBgn0050072	Drosophila melanogaster
CG30073	Obp50b	FBgn0050073	Drosophila melanogaster
CG30074	Obp50d	FBgn0050074	Drosophila melanogaster
CG30081	Ir51b	FBgn0050081	Drosophila melanogaster
CG30082	CG30082	FBgn0050082	Drosophila melanogaster
CG30083	CG30083	FBgn0050083	Drosophila melanogaster
CG30087	CG30087	FBgn0050087	Drosophila melanogaster
CG30088	CG30088	FBgn0050088	Drosophila melanogaster
CG3009	CG3009	FBgn0029720	Drosophila melanogaster
CG30090	CG30090	FBgn0050090	Drosophila melanogaster
CG30091	CG30091	FBgn0050091	Drosophila melanogaster
CG30098	CG30098	FBgn0050098	Drosophila melanogaster
CG30101	CG30101	FBgn0050101	Drosophila melanogaster
CG30103	CG30103	FBgn0050103	Drosophila melanogaster
CG30104	NT5E-2	FBgn0050104	Drosophila melanogaster
CG30125	Ir56a	FBgn0050125	Drosophila melanogaster
CG30128	Obp56c	FBgn0046879	Drosophila melanogaster
CG30129	Obp56b	FBgn0046880	Drosophila melanogaster
CG30141	Obp57a	FBgn0043535	Drosophila melanogaster
CG30142	Obp57b	FBgn0043534	Drosophila melanogaster
CG30145	Obp57e	FBgn0050145	Drosophila melanogaster
CG30148	CG30148	FBgn0050148	Drosophila melanogaster
CG30150	Obp57d	FBgn0043536	Drosophila melanogaster
CG30151	CG30151	FBgn0050151	Drosophila melanogaster
CG30154	CG30154	FBgn0050154	Drosophila melanogaster
CG30161	CG30161	FBgn0050161	Drosophila melanogaster
CG30163	Cpr60D	FBgn0050163	Drosophila melanogaster
CG30187	CG30187	FBgn0050187	Drosophila melanogaster
CG30197	CG30197	FBgn0050197	Drosophila melanogaster
CG30203	CG30203	FBgn0050203	Drosophila melanogaster
CG3022	GABA-B-R3	FBgn0031275	Drosophila melanogaster
CG3024	Torsin	FBgn0025615	Drosophila melanogaster
CG30280	CG30280	FBgn0050280	Drosophila melanogaster
CG30281	CG30281	FBgn0050281	Drosophila melanogaster
CG30283	CG30283	FBgn0260477	Drosophila melanogaster
CG30285	CG30285	FBgn0050285	Drosophila melanogaster
CG30286	CG30286	FBgn0050286	Drosophila melanogaster
CG30287	CG30287	FBgn0050287	Drosophila melanogaster
CG30288	CG30288	FBgn0050288	Drosophila melanogaster
CG30289	CG30289	FBgn0050289	Drosophila melanogaster
CG30293	Cht12	FBgn0050293	Drosophila melanogaster
